Country_A,Country_B,Conflict_Type,Year,Duration_Days,Military_Deaths_A,Military_Deaths_B,Civilian_Deaths,Economic_Loss_USD_Billions,Temperature_Avg_C,Rainfall_mm,Terrain_Type,Population_A_Millions,Population_B_Millions,GDP_A_Billions,GDP_B_Billions,Alliance_A,Alliance_B,Weapons_Used,Air_Strikes,Naval_Battles,Sanctions,Refugees_Millions,Ceasefire,Outcome,Latitude,Longitude,Climate_Zone,Resource_Dispute,UN_Involvement,conflict_type_valid,Conflict_Type_Valid,Year_Valid,Population_Valid,GDP_Valid,Conflict_Coordinates_Valid,On_Land,Land_Valid,Total_Deaths,Civilian_Ratio,Military_Deaths_Ratio_A,Military_Deaths_Ratio_B,Civilian_Deaths_IF_Label,Military_Deaths_IF_Label,Civ_Deaths_Valid,Mil_Deaths_Valid,Total_Deaths_Valid,GDP_Loss_Ratio,GDP_IF_Label,GDP_Loss_IF_Label,GDP_IF_Valid,GDP_Loss_IF_Valid,GDP_LOF_Label,GDP_Loss_LOF_Label,GDP_LOF_Valid,GDP_Loss_LOF_Valid,Coords_IF_Label,Coords_IF_Valid,DBSCAN_Cluster,Coords_DBSCAN_Valid,Total_Deaths_DBSCAN_Cluster,Total_Deaths_DBSCAN_Valid
Japan,India,Cold Conflict,1969,633,5415,35845,66791,474.99,23.0,2419.2,Desert,551.2,1295.3,17452.8,1494.3,NATO,Regional,Conventional,1953,146,Yes,15.11,Yes,Victory_A,-77.097,-83.858,Temperate,,0,1,0,1,1,0,0,1,1,108051,0.6181432841898733,9.824020319303337,27.673125916776037,1,1,1,1,1,0.025069271814684043,1,1,1,1,1,1,1,1,1,1,4,1,0,1
UK,Australia,Cold Conflict,2023,792,5481,45409,61427,491.92,23.1,1601.9,Mountain,123.0,75.8,23896.2,5409.8,NATO,Regional,Conventional,4044,21,Yes,10.66,Yes,Victory_A,-20.116,116.214,Arid,Land,0,1,0,1,0,0,0,0,1,112317,0.5469074138376203,44.5609756097561,599.0633245382586,1,1,1,1,1,0.016785641165631613,1,1,1,1,1,1,1,1,1,1,83,1,0,1
Ukraine,Israel,War,1995,1301,32475,522,166128,108.72,-9.1,1524.1,Mountain,929.5,727.8,12797.0,11109.7,Regional,,Cyber,638,195,Yes,10.68,Yes,Stalemate,45.811,40.327,Arid,Water,0,1,0,1,0,0,0,1,1,199125,0.8342900188323917,34.93813878429263,0.7172300082440232,1,1,1,1,1,0.004547679102511012,1,1,1,1,1,1,1,1,1,1,73,1,0,1
UK,Canada,War,2020,1712,17050,28807,44835,285.67,25.6,2810.1,Forest,593.9,260.5,16019.2,6568.3,Regional,,Mixed,3832,133,Yes,8.14,No,Stalemate,69.015,138.183,Tropical,Oil,0,1,0,1,0,0,0,1,1,90692,0.494365544921272,28.70853679070551,110.58349328214972,1,1,1,1,1,0.01264726065301605,1,1,1,1,1,1,1,1,1,1,70,1,0,1
Japan,Turkey,Cold Conflict,1970,1440,41698,34810,159550,110.24,-2.8,1816.3,Forest,1334.7,1127.3,8001.2,23681.4,NATO,NATO,Cyber,3805,178,No,14.58,No,Victory_B,75.636,140.564,Tropical,Oil,0,1,0,1,0,0,0,1,1,236058,0.6758932126850181,31.24147748557728,30.879091634879803,1,1,1,1,1,0.0034795124137539215,1,1,1,1,1,1,1,1,1,1,70,1,0,1
USA,Australia,War,1952,163,28376,25916,9146,197.12,25.0,732.2,Urban,1274.4,1228.1,11275.5,1809.8,NATO,,Nuclear,4323,11,No,0.98,No,Victory_A,71.267,-29.104,Temperate,,0,1,0,1,0,0,0,1,1,63438,0.14417226268167344,22.266164469554298,21.102516081752302,1,1,1,1,1,0.015064232382902953,1,1,1,1,1,-1,1,0,1,1,11,1,0,1
USA,Germany,Civil War,1959,787,39863,10050,47632,299.29,3.5,568.5,Mountain,165.7,977.8,3018.2,19412.7,Regional,,Nuclear,4797,111,Yes,1.44,No,Victory_B,43.57,143.142,Tropical,,0,1,0,1,1,0,0,1,1,97545,0.48830796042852015,240.57332528666265,10.278175496011455,1,1,1,1,1,0.013342754860482638,1,1,1,1,1,1,1,1,1,1,67,1,0,1
Russia,UK,Cold Conflict,1961,1712,27075,49349,188517,187.54,15.1,2175.4,Mountain,436.9,1378.0,13028.4,20742.2,NATO,Regional,Mixed,394,1,Yes,14.98,No,Stalemate,36.656,138.531,Tropical,,0,1,0,1,0,0,0,1,1,264941,0.7115433247402252,61.97070267795834,35.81204644412192,1,1,1,1,0,0.005553351139748776,1,1,1,1,1,1,1,1,1,1,29,1,0,1
Russia,China,Proxy War,1975,173,18166,5247,1337,382.83,6.2,1595.6,Mountain,153.9,490.6,10866.9,24093.1,Regional,,Cyber,3472,76,Yes,10.37,No,Victory_B,-70.397,35.199,Arid,Oil,0,1,0,1,1,0,0,1,1,24750,0.05402020202020202,118.03768680961663,10.695067264573991,-1,1,0,1,0,0.010950514874141877,1,1,1,1,1,-1,1,0,1,1,77,1,-1,0
Canada,Ukraine,Civil War,1996,1125,11737,38445,112944,303.41,26.2,1770.3,Desert,471.1,1314.4,7359.4,1575.6,NATO,NATO,Nuclear,4425,12,No,10.16,No,Victory_A,35.352,-106.315,Polar,Oil,0,1,0,1,0,0,0,1,1,163126,0.6923727670634969,24.914030991296965,29.24908703590992,1,1,1,1,1,0.03395747062115277,1,1,1,1,1,1,1,1,1,1,5,1,0,1
Canada,USA,Cold Conflict,1981,1623,27215,17607,126850,121.1,13.3,417.1,Desert,993.5,1167.4,18402.8,3256.9,Regional,,Conventional,2908,198,No,11.95,Yes,Victory_B,50.45,130.041,Temperate,Water,0,1,0,1,0,0,0,1,1,171672,0.7389090824362738,27.39305485656769,15.082234024327564,1,1,1,1,1,0.005591028499933055,1,1,1,1,1,1,1,1,1,1,51,1,0,1
Germany,Russia,Civil War,2012,453,35986,34271,7263,164.57,30.7,1318.5,Urban,571.6,536.3,7682.8,6543.5,,,Cyber,3856,120,Yes,18.21,Yes,Victory_B,23.901,39.91,Tropical,Land,0,1,0,1,0,0,0,1,1,77520,0.09369195046439628,62.95661301609517,63.902666418049606,1,1,1,1,1,0.011568011359243091,1,1,1,1,1,1,1,1,1,1,21,1,0,1
UK,Canada,Civil War,2000,1958,17474,7585,95931,96.2,29.1,300.9,Desert,178.4,272.7,7892.5,23434.5,,Regional,Cyber,4696,162,Yes,13.91,Yes,Stalemate,-2.02,137.485,Tropical,Land,0,1,0,1,0,0,0,1,1,120990,0.7928837093974709,97.94843049327353,27.814448111477816,1,1,1,1,1,0.003070833466338941,1,1,1,1,1,1,1,1,1,1,63,1,0,1
Canada,Japan,War,1957,1450,46390,49991,26905,78.67,29.6,2394.0,Mountain,561.8,340.4,5507.1,10872.6,,,Conventional,3404,48,Yes,13.46,No,Stalemate,46.741,71.036,Arid,,0,1,0,1,0,0,0,1,1,123286,0.21823240270590336,82.57386970452119,146.85957696827262,1,1,1,1,1,0.004802896267941415,1,1,1,1,1,1,1,1,1,1,0,1,0,1
Ukraine,Iran,Proxy War,1954,1960,17759,45666,121789,331.89,-5.3,479.7,Urban,613.2,493.4,14487.5,23269.7,Regional,NATO,Cyber,4486,83,No,1.48,No,Stalemate,-10.494,-58.753,Tropical,Oil,0,1,0,0,0,0,0,1,1,185214,0.6575582839310203,28.96118721461187,92.55370895824889,1,1,1,1,1,0.008790111554882248,1,1,1,1,1,1,1,1,1,1,2,1,0,1
China,Germany,Civil War,1972,1955,23553,37848,14959,435.58,20.7,1665.9,Desert,1125.6,169.3,3100.1,4528.7,NATO,,Nuclear,4585,148,No,15.67,No,Victory_B,28.727,48.585,Polar,Land,0,1,0,1,1,1,0,0,1,76360,0.1959009952854898,20.924840085287848,223.55581807442408,1,1,1,1,1,0.057096791107382555,1,-1,1,1,1,1,1,1,1,1,66,1,0,1
Australia,Turkey,Skirmish,1966,375,27402,21299,66901,284.22,-9.2,1750.7,Desert,1367.1,658.0,10877.3,2462.9,NATO,,Cyber,1651,80,No,11.5,Yes,Victory_B,4.543,96.032,Tropical,,0,1,0,1,0,0,0,1,1,115602,0.5787183612740264,20.043888523151196,32.369300911854104,1,1,1,1,1,0.021305527653258577,1,1,1,1,1,1,1,1,1,1,49,1,0,1
Australia,Japan,Skirmish,2024,1912,10690,42454,50094,54.41,6.5,245.4,Forest,1233.3,378.6,10997.4,23346.4,NATO,Regional,Conventional,3105,146,No,10.36,Yes,Victory_B,40.559,118.597,Temperate,,0,1,0,1,0,0,0,1,1,103238,0.48522830740618766,8.66780183248196,112.13417855256206,1,1,1,1,1,0.0015842743086088317,1,1,1,1,1,1,1,1,1,1,57,1,0,1
Israel,Ukraine,Civil War,1983,35,40530,356,90268,186.45,22.8,1929.3,Plains,1222.3,460.2,22682.9,8719.0,,,Nuclear,4413,112,Yes,6.48,No,Victory_B,72.165,54.599,Polar,,0,1,0,1,0,0,0,1,1,131154,0.6882596032145417,33.158798985519105,0.7735767057800956,1,1,1,1,1,0.00593753881134581,1,1,1,1,1,1,1,1,1,1,56,1,0,1
France,Turkey,Cold Conflict,1975,29,49905,30593,107290,258.78,-8.9,1112.1,Forest,1348.1,481.9,1447.8,8221.9,Regional,,Cyber,4680,16,No,8.48,Yes,Victory_B,44.339,27.802,Tropical,,0,1,0,1,0,0,0,1,1,187788,0.5713357616035103,37.018767153771975,63.48412533720689,1,1,1,1,1,0.026761947113147253,1,1,1,1,1,1,1,1,1,1,55,1,0,1
Turkey,Canada,Civil War,1964,1377,5643,34490,69826,283.14,4.3,2171.2,Forest,681.5,1291.0,812.1,9665.2,,Regional,Cyber,2971,187,Yes,5.59,No,Victory_B,70.03,153.661,Arid,,0,1,0,1,0,0,0,1,1,109959,0.6350185068980256,8.28026412325752,26.715724244771494,1,1,1,1,1,0.027024137898122604,1,1,1,1,1,1,1,1,1,1,24,1,0,1
Russia,India,Cold Conflict,2000,1199,4899,46152,69728,92.53,17.8,660.2,Plains,108.5,608.3,9597.2,11961.5,NATO,,Nuclear,2361,171,No,12.27,No,Stalemate,35.739,25.068,Tropical,Land,0,1,0,1,1,0,0,0,1,120779,0.5773189047764926,45.1520737327189,75.87045865526879,1,1,1,1,1,0.004292002764545172,1,1,1,1,1,1,1,1,1,1,55,1,0,1
India,USA,Civil War,1971,295,24705,42239,97459,441.15,20.1,1792.2,Desert,256.0,18.9,16685.1,4827.4,,NATO,Mixed,981,102,Yes,5.79,No,Stalemate,-10.02,-41.043,Polar,,0,1,0,1,1,0,0,1,1,164403,0.5928054840848404,96.50390625,2234.867724867725,1,-1,1,0,1,0.02050668216153399,1,1,1,1,1,1,1,1,1,1,59,1,0,1
UK,UK,War,1955,1018,49577,22317,48625,74.04,25.1,21.3,Plains,552.1,669.0,1832.4,1320.5,,NATO,Conventional,1809,8,Yes,2.95,No,Victory_A,-77.808,44.71,Polar,Land,0,1,0,1,0,1,0,1,1,120519,0.40346335432587394,89.79713819960152,33.35874439461883,1,1,1,1,1,0.02348314250372673,1,-1,1,1,1,1,1,1,1,1,19,1,0,1
Iran,Turkey,Proxy War,2024,1858,31768,40956,45089,323.52,32.8,442.5,Plains,125.3,835.9,12864.3,14584.9,NATO,Regional,Conventional,4632,9,No,7.42,No,Victory_A,34.489,73.948,Polar,Oil,0,1,0,1,0,0,0,1,1,117813,0.382716678125504,253.53551476456505,48.99629142241895,1,1,1,1,1,0.011786135843667576,1,1,1,1,1,1,1,1,1,1,93,1,0,1
Israel,Turkey,Civil War,2001,1045,24786,49713,80310,444.62,21.2,2302.9,Plains,127.8,228.0,21097.2,23916.8,,Regional,Cyber,1379,165,Yes,18.3,Yes,Victory_B,49.19,24.267,Tropical,Water,0,1,0,1,0,0,0,1,1,154809,0.5187682886653877,193.94366197183098,218.03947368421052,1,1,1,1,1,0.009877371484427067,1,1,1,1,1,1,1,1,1,1,55,1,0,1
Ukraine,USA,Skirmish,2009,842,6956,16600,191800,58.01,31.6,2907.4,Desert,847.3,108.0,20501.8,7002.5,NATO,NATO,Cyber,1455,156,No,14.92,No,Victory_A,44.507,120.849,Polar,,0,1,0,1,1,0,0,1,1,215356,0.8906183250060365,8.209606986899564,153.7037037037037,1,1,1,1,1,0.002109124755038303,1,1,1,1,1,1,1,1,1,1,57,1,0,1
Russia,Japan,Proxy War,2012,1060,16590,38653,120823,65.06,-1.9,1908.3,Plains,622.1,1039.6,14732.0,16475.0,,NATO,Conventional,2748,173,Yes,9.18,Yes,Victory_B,34.305,39.189,Polar,Land,0,1,0,1,0,0,0,1,1,176066,0.6862369793145752,26.667738305738627,37.180646402462486,1,1,1,1,1,0.0020847886692088313,1,1,1,1,1,1,1,1,1,1,21,1,0,1
Brazil,Iran,Skirmish,2014,1531,35294,6607,162473,65.25,30.7,2077.6,Urban,768.4,108.9,21521.1,21382.3,Regional,NATO,Nuclear,2100,197,No,17.82,No,Stalemate,37.379,13.914,Tropical,Water,0,1,0,1,0,0,0,1,1,204374,0.7949788133519919,45.93180635085893,60.67033976124885,1,1,1,1,1,0.0015208584867399788,1,1,1,1,1,1,1,1,1,1,3,1,0,1
Canada,UK,Proxy War,2001,1923,14597,32686,60743,340.62,4.1,653.4,Urban,1231.9,538.1,14135.5,9001.4,,,Cyber,2288,115,No,0.58,Yes,Victory_B,8.424,80.62,Arid,Land,0,1,0,1,0,0,0,1,1,108026,0.5622998167107919,11.849176069486159,60.74335625348448,1,1,1,1,1,0.014721937683959388,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
India,Australia,Proxy War,1963,1257,23294,5930,31483,186.4,-4.1,2678.1,Desert,1144.3,1050.0,8950.1,6347.0,,Regional,Mixed,3130,44,No,5.19,No,Stalemate,32.083,109.41,Arid,Land,0,1,0,1,1,0,0,1,1,60707,0.5186057621032171,20.356549855807046,5.647619047619048,1,1,1,1,1,0.012185316171038955,1,1,1,1,1,1,1,1,1,1,46,1,0,1
Iran,China,Cold Conflict,2021,1752,44204,30708,74847,366.68,27.2,2003.4,Urban,1243.3,998.2,9314.8,6412.2,,,Cyber,1209,76,No,10.92,No,Victory_B,4.712,-73.715,Tropical,Oil,0,1,0,1,1,0,0,1,1,149759,0.49978298466202364,35.55376819753881,30.763374073331995,1,1,1,1,1,0.0233153176066637,1,1,1,1,1,1,1,1,1,1,2,1,0,1
USA,Israel,Cold Conflict,2020,426,4793,24611,191237,384.95,1.8,376.9,Desert,643.4,127.4,3350.0,17886.3,,,Conventional,1080,83,No,13.77,Yes,Victory_B,-17.046,-25.038,Arid,Land,0,1,0,1,0,0,0,0,1,220641,0.8667337439551126,7.449487099782406,193.1789638932496,1,1,1,1,1,0.01812698068872638,1,1,1,1,1,-1,1,0,1,1,-1,0,0,1
Japan,Canada,Cold Conflict,1999,1953,21752,44403,115002,205.45,6.4,1751.3,Plains,199.6,27.5,20534.5,3153.4,,,Mixed,1703,18,No,6.31,No,Victory_B,-80.723,-127.387,Temperate,Land,0,1,0,1,1,0,0,1,1,181157,0.6348195211888031,108.97795591182366,1614.6545454545455,1,-1,1,0,1,0.00867320446303809,1,1,1,1,1,1,1,1,-1,0,60,1,0,1
Iran,USA,Skirmish,1963,1852,14278,46870,77626,272.93,-7.3,1098.0,Mountain,500.6,1117.6,24417.1,606.9,NATO,Regional,Conventional,4942,98,Yes,2.79,Yes,Victory_B,-13.603,-38.258,Polar,Oil,0,1,0,1,0,0,0,0,1,138774,0.5593699107902057,28.521773871354373,41.93808160343594,1,1,1,1,1,0.010906729539641944,-1,1,0,0,-1,1,0,1,1,1,59,1,0,1
Australia,Australia,Civil War,1965,1494,43497,27226,19527,231.04,27.4,1957.9,Plains,95.9,915.7,6292.3,2040.6,,,Nuclear,3411,138,No,14.77,No,Victory_B,56.808,-98.937,Polar,Oil,0,1,1,1,0,0,0,1,1,90250,0.2163656509695291,453.5662148070907,29.73244512394889,1,1,1,1,1,0.02772624176457176,1,1,1,1,1,1,1,1,1,1,5,1,0,1
France,China,Proxy War,2017,595,43974,11039,42514,358.68,-1.1,1451.1,Desert,1081.5,358.3,273.2,6135.9,NATO,,Mixed,4027,68,Yes,9.99,Yes,Victory_B,46.654,96.627,Polar,Land,0,1,0,1,1,1,0,1,1,97527,0.43592030924769554,40.66019417475728,30.809377616522465,1,1,1,1,1,0.0559641759373391,1,-1,1,1,1,1,1,1,1,1,0,1,0,1
Brazil,Russia,Skirmish,1972,620,25274,18368,77032,114.51,17.1,634.1,Urban,47.9,1190.5,11873.4,9632.6,,Regional,Conventional,4858,17,No,15.45,No,Victory_B,-6.558,37.138,Temperate,Water,0,1,0,1,1,0,0,1,1,120674,0.6383479457049571,527.6409185803758,15.428811423771524,1,1,1,1,1,0.005324560587742956,1,1,1,1,1,1,1,1,1,1,21,1,0,1
France,Brazil,Civil War,2012,1586,47298,31921,111123,110.61,-2.8,2565.0,Desert,70.0,1361.0,23.1,23053.8,NATO,,Conventional,4403,153,No,12.54,Yes,Stalemate,-11.554,22.282,Temperate,Oil,0,1,0,1,0,0,0,1,1,190342,0.5838070420611321,675.6857142857143,23.45407788390889,1,1,1,1,0,0.004793104793104794,-1,1,0,0,-1,1,0,1,1,1,21,1,0,1
Germany,Australia,Skirmish,1979,1631,8202,9829,51238,227.9,-2.1,1395.1,Plains,532.0,407.0,517.8,8986.8,Regional,NATO,Mixed,1699,159,No,1.65,No,Stalemate,42.503,74.331,Temperate,Water,0,1,0,1,0,0,0,1,1,69269,0.7396959678932856,15.417293233082706,24.14987714987715,1,1,1,1,1,0.023977863350377715,1,1,1,1,1,1,1,1,1,1,0,1,0,1
Ukraine,Brazil,Skirmish,2010,1421,7216,49015,5610,356.34,-5.0,72.4,Urban,32.2,699.5,9280.1,15427.7,,Regional,Conventional,2100,78,No,8.66,Yes,Victory_B,67.245,-0.053,Temperate,Land,0,1,0,1,1,0,0,0,1,61841,0.09071651493345839,224.09937888198755,70.07147962830594,1,1,1,1,1,0.014422166279474496,1,1,1,1,1,1,1,1,1,1,17,1,0,1
Brazil,Russia,Cold Conflict,2000,337,13037,27013,108813,255.63,29.0,749.6,Mountain,500.6,429.1,7648.6,9746.0,Regional,NATO,Conventional,2263,51,Yes,15.62,Yes,Stalemate,65.526,36.342,Tropical,Oil,0,1,0,1,0,0,0,0,1,148863,0.7309606819693275,26.04274870155813,62.952691680261005,1,1,1,1,1,0.014695940119347385,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Canada,Canada,Proxy War,1951,1529,4483,23379,123701,447.24,-8.2,1891.9,Urban,1289.5,1229.1,12891.1,14494.9,,NATO,Mixed,2085,89,No,6.63,No,Stalemate,76.891,17.043,Temperate,Land,0,1,0,1,0,0,0,1,1,151563,0.816168853875946,3.4765412950756107,19.021235050036612,1,1,1,1,1,0.016330972029504127,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Turkey,USA,Proxy War,1954,910,20420,26670,38132,146.52,10.9,514.6,Desert,927.5,969.7,24254.8,11362.5,NATO,,Nuclear,1451,14,Yes,0.1,No,Victory_A,33.059,74.966,Tropical,Oil,0,1,0,1,0,0,0,1,1,85222,0.44744314848278616,22.016172506738545,27.5033515520264,1,1,1,1,1,0.00411373124857864,1,1,1,1,1,1,1,1,1,1,93,1,0,1
Israel,Israel,Cold Conflict,2018,892,14835,35233,181644,389.98,22.7,1093.2,Urban,1399.3,954.4,6272.3,17940.5,Regional,,Nuclear,4895,29,No,9.98,Yes,Victory_A,-73.994,34.712,Temperate,Land,0,1,0,1,0,0,0,1,1,231712,0.7839214196934126,10.601729436146645,36.9163872590109,1,1,1,1,1,0.01610635696821516,1,1,1,1,1,1,1,1,1,1,77,1,0,1
France,Germany,Civil War,2001,13,29813,13295,40447,481.58,12.0,2452.3,Plains,396.8,617.1,11558.0,1942.9,Regional,Regional,Cyber,424,181,No,15.11,No,Victory_A,-82.88,130.029,Temperate,Water,0,1,0,1,0,0,0,1,1,83555,0.4840763568906708,75.13356854838709,21.544320207421812,1,1,1,1,1,0.035670214578287375,1,1,1,1,1,1,1,1,1,1,41,1,0,1
UK,France,Civil War,2017,1248,20019,17338,151065,167.5,30.9,880.0,Forest,707.4,440.5,13034.8,3888.8,Regional,,Conventional,4010,194,No,17.82,No,Victory_A,-16.464,80.3,Temperate,,0,1,0,1,0,0,0,0,1,188422,0.8017375890288819,28.299406276505515,39.35981838819523,1,1,1,1,1,0.009897421352430926,1,1,1,1,1,1,1,1,1,1,89,1,0,1
Germany,USA,Cold Conflict,1958,974,37722,15652,170582,339.12,28.1,2386.1,Urban,497.4,496.8,18434.3,7801.5,NATO,NATO,Nuclear,3579,197,Yes,6.35,No,Victory_A,69.236,-103.284,Polar,Land,0,1,0,1,0,0,0,1,1,223956,0.7616764007215703,75.83835946924005,31.505636070853463,1,1,1,1,1,0.012925849411872328,1,1,1,1,1,1,1,1,1,1,20,1,0,1
Ukraine,Ukraine,War,1971,175,38235,2828,42036,231.75,21.9,1206.5,Mountain,974.0,536.4,21150.2,23309.2,NATO,,Cyber,2827,94,No,6.67,Yes,Stalemate,-47.741,-72.687,Tropical,Oil,0,1,0,0,0,0,0,1,1,83099,0.5058544627492509,39.25564681724846,5.272184936614467,1,1,1,1,1,0.005212620953049299,1,1,1,1,1,1,1,1,1,1,25,1,0,1
Japan,Ukraine,Skirmish,1976,1923,35758,48345,44564,218.88,26.8,1996.0,Urban,258.2,1151.2,24974.2,8448.7,NATO,,Mixed,3524,7,No,0.02,Yes,Victory_A,-82.918,102.487,Arid,Water,0,1,0,1,0,0,0,1,1,128667,0.346351434322709,138.4895429899303,41.99530924252953,1,1,1,1,1,0.006548803365357285,-1,1,0,0,1,1,1,1,1,1,95,1,0,1
Canada,USA,Cold Conflict,1959,1409,19241,23657,183507,427.75,14.5,2802.9,Forest,715.0,1107.8,11643.1,8223.6,,,Conventional,199,190,No,8.58,No,Stalemate,47.032,7.496,Tropical,Water,0,1,0,1,0,0,0,1,1,226405,0.8105253859234558,26.910489510489512,21.35493771438888,1,1,1,1,1,0.0215310041426105,1,1,1,1,1,1,1,1,1,1,48,1,0,1
Japan,Australia,Civil War,1954,1219,21055,33161,70458,180.97,9.8,1483.2,Forest,965.8,869.2,23698.9,7197.5,NATO,,Mixed,628,195,No,5.02,Yes,Victory_B,60.835,29.34,Temperate,Oil,0,1,0,1,0,0,0,1,1,124674,0.5651378795899706,21.800579830192586,38.151173492867,1,1,1,1,1,0.005857316710037415,1,1,1,1,1,1,1,1,1,1,97,1,0,1
Ukraine,Australia,Skirmish,2023,769,14855,32225,35219,326.16,11.3,2949.7,Mountain,1194.8,774.2,20887.2,19101.8,Regional,NATO,Cyber,3415,27,Yes,13.1,Yes,Victory_A,-25.446,27.416,Arid,,0,1,0,1,0,0,0,1,1,82299,0.42793958614320954,12.433043187144293,41.62361146990442,1,1,1,1,1,0.008156242966815875,1,1,1,1,1,1,1,1,1,1,21,1,0,1
Canada,Turkey,Civil War,1985,495,32981,44300,45250,75.07,-2.2,199.3,Plains,646.4,523.0,5379.4,8543.3,Regional,Regional,Mixed,4602,62,No,14.98,No,Victory_B,75.436,92.408,Tropical,Oil,0,1,0,1,0,0,0,1,1,122531,0.36929430103402405,51.022586633663366,84.70363288718929,1,1,1,1,1,0.005391913924741609,1,1,1,1,1,1,1,1,1,1,37,1,0,1
China,China,Skirmish,1992,1415,26012,10995,182280,68.54,19.3,1193.2,Forest,901.7,1207.4,14777.1,12961.8,Regional,,Mixed,329,126,No,8.93,No,Victory_B,-78.127,-93.618,Polar,Oil,0,1,0,1,1,1,0,1,1,219287,0.8312394259577631,28.847732061661304,9.106344210700678,1,1,1,1,1,0.002470898269217597,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Russia,China,Proxy War,1965,1397,6573,38171,160861,362.48,-7.6,1323.0,Mountain,504.5,592.0,5987.5,22972.0,,,Cyber,3054,183,No,0.31,No,Stalemate,-17.249,-39.357,Temperate,Water,0,1,0,1,1,0,0,1,1,205605,0.7823788331995817,13.028741328047571,64.47804054054055,1,1,1,1,1,0.012516790690447005,1,1,1,1,1,1,1,1,1,1,59,1,0,1
Canada,Germany,Skirmish,2002,1076,18769,23454,83732,351.09,17.4,2698.5,Plains,1394.5,1048.9,11766.2,18828.2,NATO,NATO,Mixed,4909,65,No,1.13,Yes,Victory_B,-78.882,-85.879,Tropical,Water,0,1,0,1,0,0,0,1,1,125955,0.6647771029335874,13.459304410182861,22.360568214319763,1,1,1,1,1,0.011475629526972255,1,1,1,1,1,1,1,1,1,1,4,1,0,1
France,Canada,Civil War,1990,1419,16562,8544,197418,229.71,9.3,2550.0,Plains,860.7,297.4,7542.6,14718.9,NATO,NATO,Conventional,3508,27,Yes,9.9,Yes,Victory_B,10.278,122.002,Arid,Water,0,1,0,1,0,0,0,0,1,222524,0.8871762147004368,19.242477053561053,28.728984532616007,1,1,1,1,1,0.010318711677110707,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
China,Japan,Proxy War,1996,1947,21043,9711,23072,67.7,15.8,280.4,Forest,1159.2,39.1,20396.4,23367.1,NATO,,Conventional,3821,153,No,7.52,No,Victory_B,-79.738,142.364,Tropical,Oil,0,1,0,1,1,0,0,1,1,53826,0.42864043399100804,18.15303657694962,248.3631713554987,1,1,1,1,1,0.0015469512264786867,1,1,1,1,1,1,1,1,1,1,14,1,0,1
UK,Israel,Skirmish,2003,1021,38885,10628,158387,157.47,-5.9,125.6,Desert,619.4,1358.9,6614.5,23899.0,,,Mixed,4529,187,Yes,10.65,Yes,Stalemate,-5.757,-72.972,Tropical,Land,0,1,0,1,0,0,0,1,1,207900,0.7618422318422319,62.77849531804973,7.821031716829788,1,1,1,1,1,0.005160666590197782,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Turkey,India,Skirmish,2004,142,35520,1099,580,160.11,31.9,1512.1,Plains,1330.1,654.7,9126.0,6103.6,,,Cyber,1827,59,Yes,16.7,No,Victory_B,-83.01,-142.158,Temperate,Water,0,1,0,1,1,0,0,1,1,37199,0.015591816984327536,26.704759040673636,1.6786314342446922,-1,1,0,1,1,0.010513079791984032,1,1,1,1,1,1,1,1,-1,0,60,1,0,1
Russia,France,Civil War,2011,1488,5485,36984,28444,56.96,-1.7,1177.5,Mountain,458.3,1061.2,5168.6,15523.8,Regional,NATO,Cyber,619,127,Yes,12.79,Yes,Victory_B,-24.608,20.127,Tropical,Water,0,1,0,1,0,0,0,1,1,70913,0.4011112207916743,11.96814313768274,34.85111194873728,1,1,1,1,1,0.002752701474937658,1,1,1,1,1,1,1,1,1,1,72,1,0,1
Ukraine,Israel,Proxy War,2008,46,30462,37279,43037,414.55,15.3,2690.3,Forest,121.3,1242.8,21860.5,10227.1,Regional,,Mixed,688,24,Yes,0.36,No,Victory_B,58.137,-69.987,Tropical,Land,0,1,0,1,0,0,0,1,1,110778,0.38849771615302675,251.12943116240726,29.99597682652076,1,1,1,1,1,0.012919320859148082,1,1,1,1,1,1,1,1,1,1,35,1,0,1
China,Australia,War,2014,844,14808,22041,180106,380.53,-4.0,724.4,Plains,526.6,739.6,2846.1,16643.9,NATO,,Cyber,2112,148,No,15.8,No,Victory_A,42.351,-85.132,Polar,Oil,0,1,0,1,1,0,0,1,1,216955,0.8301537185130557,28.12001519179643,29.80124391563007,1,1,1,1,1,0.019524371472550026,1,1,1,1,1,1,1,1,1,1,53,1,0,1
USA,Germany,War,2017,1009,23538,26122,68146,93.23,-9.2,2117.9,Plains,796.5,40.7,14082.6,23899.6,,Regional,Mixed,4670,24,Yes,16.31,No,Victory_B,71.45,-99.934,Polar,Oil,0,1,0,1,1,0,0,0,1,117806,0.57845950121386,29.551789077212806,641.8181818181818,1,1,1,1,1,0.0024545708252813165,1,1,1,1,1,1,1,1,1,1,20,1,0,1
